발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X(UTMK),발생위치Y(UTMK),경도,위도
2021,2021-03-18 08:00,주,목,1,0,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,자전거,966449.7,1760299.7,127.1285029,35.8386357
2021,2021-03-18 09:00,주,목,1,0,0,0,0,경북,구미시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1078762,1799937,128.3760274,36.19337077
2021,2021-03-18 10:00,주,목,1,0,0,0,0,전북,고창군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,승용차,원동기장치자전거,928148,1716718,126.7083064,35.44366055
2021,2021-03-18 13:00,주,목,1,0,0,0,0,인천,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,923562,1940929,126.6356383,37.46441351
2021,2021-03-18 14:00,주,목,1,1,0,0,1,경기,평택시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,963847,1903547,127.0929847,37.12991576
2021,2021-03-18 17:00,주,목,1,0,0,0,0,인천,강화군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,농기계,912921,1969028,126.5119828,37.71670568
2021,2021-03-18 17:00,주,목,1,0,0,0,0,광주,남구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,945872,1678258,126.9061218,35.0980067
2021,2021-03-18 20:00,야,목,1,1,1,0,0,경남,산청군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,자전거,1041265,1694263,127.9535539,35.24293138
2021,2021-03-19 08:00,주,금,1,0,0,0,0,전남,신안군,차대차,기타,기타,중앙선 침범,기타,기타,화물차,이륜차,869164,1619529,126.0738259,34.56152995
2021,2021-03-19 09:00,주,금,1,3,2,1,0,서울,은평구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,949370.1,1957417.1,126.9263223,37.61479758
2021,2021-03-19 12:00,주,금,1,0,0,0,0,서울,성동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,건설기계,보행자,958186.9,1952452.7,127.0265039,37.57049574
2021,2021-03-19 12:00,주,금,1,0,0,0,0,경북,봉화군,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,화물차,보행자,1133901,1883189,129.0036336,36.93758057
2021,2021-03-19 12:00,주,금,1,0,0,0,0,울산,북구,차량단독,주/정차차량 충돌,주/정차차량 충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1172675,1727324,129.4044677,35.52684815
2021,2021-03-19 13:00,주,금,1,0,0,0,0,강원,화천군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,사륜오토바이(ATV),1013587.7,2017392.8,127.6550926,38.15665507
2021,2021-03-20 03:00,야,토,1,0,0,0,0,울산,북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1172064,1726719,129.3976038,35.52150228
2021,2021-03-20 05:00,야,토,1,0,0,0,0,충남,부여군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,949072,1808387,126.9329881,36.27141414
2021,2021-03-20 07:00,주,토,1,0,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,959812,1953521,127.0448476,37.58019698
2021,2021-03-20 12:00,주,토,1,0,0,0,0,경북,의성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1086258,1823558,128.4620026,36.40565654
2021,2021-03-20 14:00,주,토,1,0,0,0,0,경북,경주시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승합차,1150398,1759820,129.1649428,35.82335153
2021,2021-03-20 14:00,주,토,1,3,1,2,0,광주,광산구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,934700,1690755,126.7825649,35.21002363
2021,2021-03-20 20:00,야,토,1,0,0,0,0,경기,안산시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,건설기계,947569,1923794,126.9083084,37.31164357
2021,2021-03-21 01:00,야,일,1,0,0,0,0,경남,밀양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1107224,1726463,128.6826608,35.52832539
2021,2021-03-21 03:00,야,일,1,0,0,0,0,경남,사천시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1052657,1662166,128.0767195,34.952984
2021,2021-03-21 03:00,야,일,1,0,0,0,0,제주,제주시,차대사람,기타,기타,기타,교차로,교차로내,승용차,보행자,911046.4,1499696.5,126.5425075,33.48540795
2021,2021-03-21 10:00,주,일,1,0,0,0,0,강원,원주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1039693,1930760,127.9483192,37.37506393
2021,2021-03-21 12:00,주,일,1,0,0,0,0,부산,사하구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,1132771,1680085,128.956847,35.10718097
2021,2021-03-21 15:00,주,일,1,0,0,0,0,전남,광양시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1020620,1663031,127.7258638,34.96194326
2021,2021-03-21 16:00,주,일,1,0,0,0,0,충북,청주시,차대차,기타,기타,기타,단일로,지하차도(도로)내,승용차,이륜차,1016909,1851609,127.6892062,36.66226458
2021,2021-03-21 17:00,주,일,1,2,0,1,1,대전,서구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,991013,1817803,127.3998317,36.35760591
2021,2021-03-21 22:00,야,일,1,0,0,0,0,경북,문경시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1063694,1846506,128.2122684,36.61428268
2021,2021-03-21 23:00,야,일,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승용차,보행자,1111749,1701947,128.7291988,35.30682054
2021,2021-03-22 07:00,주,월,1,1,0,1,0,충북,음성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,건설기계,1005713,1887228,127.5641944,36.98349206
2021,2021-03-22 07:00,주,월,1,1,1,0,0,대구,동구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,이륜차,승용차,1101839,1772572,128.6291293,35.94454701
2021,2021-03-22 08:00,주,월,1,0,0,0,0,전북,장수군,차대차,정면충돌,정면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승용차,1009958,1754093,127.6101869,35.78319839
2021,2021-03-22 09:00,주,월,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,999963.7,1848261.7,127.499594,36.63223906
2021,2021-03-22 09:00,주,월,1,0,0,0,0,경남,김해시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1125041,1701896,128.8753627,35.30478652
2021,2021-03-22 10:00,주,월,1,0,0,0,0,강원,화천군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,승용차,없음,1000284,2011717,127.5032394,38.10560315
2021,2021-03-22 13:00,주,월,1,0,0,0,0,충남,논산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,964809,1801566,127.1084998,36.21062263
2021,2021-03-22 14:00,주,월,1,0,0,0,0,경남,사천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1055314,1661022,128.1057427,34.94252689
2021,2021-03-22 15:00,주,월,1,12,4,7,1,대구,서구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1092924,1765352,128.5294565,35.88035058
2021,2021-03-22 16:00,주,월,1,0,0,0,0,대구,북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,자전거,1097685,1766065,128.5822804,35.88631434
2021,2021-03-22 17:00,주,월,1,0,0,0,0,경기,파주시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,화물차,이륜차,937155.6,1972885.7,126.786597,37.75345728
2021,2021-03-22 19:00,야,월,1,0,0,0,0,경기,하남시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,972962,1951329,127.1938574,37.56091984
2021,2021-03-22 22:00,야,월,1,1,0,1,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,946750,1901457,126.9006609,37.11025993
2021,2021-03-23 10:00,주,화,1,0,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,기타,교차로,교차로내,자전거,승용차,961374,1952106.9,127.0626122,37.56751817
2021,2021-03-23 10:00,주,화,1,0,0,0,0,강원,강릉시,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1113263,1961193,128.7838284,37.64323989
2021,2021-03-23 10:00,주,화,1,0,0,0,0,전남,목포시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,901103,1646800,126.4187201,34.81098416
2021,2021-03-23 11:00,주,화,1,0,0,0,0,대구,북구,차대사람,기타,기타,기타,단일로,기타단일로,승합차,보행자,1099275,1766495,128.5999472,35.89003054
2021,2021-03-23 12:00,주,화,2,4,1,3,0,전남,고흥군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,985899,1635542,127.3460049,34.71416889
2021,2021-03-23 15:00,주,화,1,0,0,0,0,경기,수원시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,개인형이동수단(PM),승용차,957835,1921083,127.0243116,37.28773007
2021,2021-03-23 16:00,주,화,1,0,0,0,0,서울,용산구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,953899,1946704,126.9783102,37.51847668
2021,2021-03-24 03:00,야,수,1,0,0,0,0,경남,양산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,이륜차,없음,1150980,1713587,129.1627348,35.40657817
2021,2021-03-24 05:00,야,수,1,0,0,0,0,대구,달서구,차대사람,기타,기타,기타,단일로,기타단일로,화물차,보행자,1093663,1761687,128.5372117,35.84724138
2021,2021-03-24 07:00,주,수,1,1,0,1,0,경기,광주시,차대차,기타,기타,기타,교차로,교차로부근,이륜차,승용차,975953,1932947,127.2283237,37.39531483
2021,2021-03-24 09:00,주,수,1,0,0,0,0,전남,완도군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,937699,1593648,126.8227046,34.3345869
2021,2021-03-24 12:00,주,수,1,0,0,0,0,전남,고흥군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,979982,1611962,127.2819432,34.50142663
2021,2021-03-24 13:00,주,수,1,1,0,1,0,경기,김포시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,건설기계,920658,1957189,126.6010458,37.610712
2021,2021-03-25 06:00,주,목,1,0,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,958930,1957089,127.0346585,37.61231722
2021,2021-03-25 10:00,주,목,1,0,0,0,0,대구,동구,차대차,측면충돌,측면충돌,기타,교차로,교차로부근,승용차,자전거,1108489,1764047,128.7016838,35.86698568
2021,2021-03-25 11:00,주,목,1,0,0,0,0,대전,서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,988279,1817152,127.3693686,36.35170746
2021,2021-03-25 12:00,주,목,1,0,0,0,0,전북,고창군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,918782,1709326,126.6058552,35.37629552
2021,2021-03-25 13:00,주,목,1,0,0,0,0,경북,칠곡군,차량단독,공작물충돌,공작물충돌,기타,교차로,교차로내,승용차,없음,1083546,1777549,128.4268583,35.99115025
2021,2021-03-25 14:00,주,목,1,0,0,0,0,경북,영주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1099106,1871063,128.6113985,36.83259412
2021,2021-03-25 20:00,야,목,1,0,0,0,0,서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,961649.8,1939713.1,127.0663819,37.45581955
2021,2021-03-26 00:00,야,금,1,0,0,0,0,충남,서산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,898307,1865002,126.3604053,36.777692
2021,2021-03-26 06:00,주,금,1,0,0,0,0,전남,목포시,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,승용차,보행자,900202.9,1645642,126.4090181,34.80045568
2021,2021-03-26 13:00,주,금,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,건설기계,이륜차,996215,1839794,127.4577052,36.55589485
2021,2021-03-26 17:00,주,금,1,0,0,0,0,전남,해남군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,921602,1611242,126.646113,34.49214457
2021,2021-03-26 17:00,주,금,1,2,2,0,0,경북,상주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1038406,1827731,127.928556,36.44638289
2021,2021-03-26 19:00,야,금,1,0,0,0,0,울산,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,고가도로위,승용차,보행자,1168366,1738601,129.3593135,35.62921543
2021,2021-03-27 12:00,주,토,1,1,0,1,0,부산,사상구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승합차,1135746,1685264.5,128.9903314,35.15347333
2021,2021-03-27 18:00,야,토,1,0,0,0,0,경기,안산시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,944385,1921525,126.8725483,37.29100699
2021,2021-03-27 18:00,야,토,1,0,0,0,0,전북,군산시,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,929275,1775995.6,126.7155033,35.97816071
2021,2021-03-27 22:00,야,토,2,0,0,0,0,부산,기장군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1156675,1699193,129.222672,35.27596783
2021,2021-03-28 00:00,야,일,1,1,1,0,0,서울,서초구,차대사람,기타,기타,기타,기타,기타,승용차,보행자,960634.2,1938776.6,127.0549491,37.44733575
2021,2021-03-28 01:00,야,일,1,0,0,0,0,대구,달서구,차대사람,차도통행중,차도통행중,기타,교차로,교차로부근,승용차,보행자,1094275,1757387,128.5434803,35.80841947
2021,2021-03-28 05:00,야,일,1,0,0,0,0,전남,여수시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1018340,1639819,127.7003814,34.75267064
2021,2021-03-28 16:00,주,일,1,2,0,2,0,경북,경주시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,1153355,1763123,129.1982993,35.85266105
2021,2021-03-28 18:00,야,일,1,0,0,0,0,경북,경주시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1138380,1747766,129.0298625,35.71647719
2021,2021-03-29 04:00,야,월,1,0,0,0,0,충남,당진시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,909556,1893788,126.4830066,37.03828527
2021,2021-03-29 08:00,주,월,1,0,0,0,0,경남,남해군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1029495,1652322,127.8226979,34.86515595
2021,2021-03-29 11:00,주,월,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1123255,1693764,128.854502,35.2317023
2021,2021-03-29 11:00,주,월,1,3,3,0,0,대전,동구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,998756,1809275,127.4861481,36.28076323
2021,2021-03-29 11:00,주,월,1,0,0,0,0,울산,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,1173878,1723253,129.4168568,35.48995165
2021,2021-03-29 15:00,주,월,1,0,0,0,0,경북,예천군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1084027,1838278,128.4387229,36.53854073
